loss_fn	wavetable	mod_type	reference	ref_amount	mod_sig	amount	is_reference	ref_shift	distance
esr	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	0.4030287265777588
esr	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	0.3951009511947632
esr	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	0.3939155042171478
esr	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
esr	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	0.0980772152543068
esr	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	0.2954658567905426
esr	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	0.4640873372554779
esr	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	0.538797914981842
esr	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
esr	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.19527947902679443
esr	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	0.4279356300830841
esr	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	0.668753981590271
esr	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	0.8706094026565552
esr	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
esr	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	1.2861135005950928
esr	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	1.1278679370880127
esr	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	1.1517961025238037
esr	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	1.1559761762619019
esr	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
esr	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	0.7157721519470215
esr	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	1.0890631675720215
esr	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	1.2838925123214722
esr	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	1.390570044517517
esr	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
esr	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.005548713728785515
esr	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	0.02348175086081028
esr	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	0.05856382101774216
esr	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	0.12227380275726318
esr	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
esr	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	0.38834625482559204
esr	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	0.41017845273017883
esr	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	0.4040732979774475
esr	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	0.40420928597450256
esr	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
esr	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	0.08205246925354004
esr	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	0.27277201414108276
esr	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	0.4798690974712372
esr	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	0.5732374787330627
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	2.897347927093506
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	8.101750373840332
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	16.29623794555664
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	25.405588150024414
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	43.21209716796875
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	43.35663986206055
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	56.21855163574219
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	86.33338165283203
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	14.859694480895996
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	31.08428955078125
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	42.82552719116211
mfcc_p2	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	48.11220169067383
mfcc_p2	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc_p2	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	2.8560948371887207
mfcc_p2	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	10.240078926086426
mfcc_p2	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	22.561004638671875
mfcc_p2	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	39.292808532714844
mfcc_p2	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc_p2	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	100.56474304199219
mfcc_p2	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	83.31580352783203
mfcc_p2	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	84.29415130615234
mfcc_p2	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	82.01175689697266
mfcc_p2	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc_p2	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	22.21219253540039
mfcc_p2	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	65.68885040283203
mfcc_p2	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	100.53659057617188
mfcc_p2	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	117.8658447265625
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	1.1371604204177856
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	4.6319475173950195
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	10.126667976379395
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	19.858369827270508
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	66.25299072265625
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	61.432518005371094
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	60.5186767578125
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	60.24951934814453
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	12.774168014526367
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	42.35407638549805
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	72.28804016113281
mfcc_p2	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	86.63345336914062
mfcc_p2	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc_p2	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	3.1891417503356934
mfcc_p2	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	12.08924674987793
mfcc_p2	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	24.50660514831543
mfcc_p2	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	38.68857955932617
mfcc_p2	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc_p2	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	89.91169738769531
mfcc_p2	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	88.62257385253906
mfcc_p2	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	84.90277099609375
mfcc_p2	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	79.62843322753906
mfcc_p2	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc_p2	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	22.19354820251465
mfcc_p2	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	63.34135055541992
mfcc_p2	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	99.79358673095703
mfcc_p2	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	117.18595886230469
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.7792779207229614
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	1.1142300367355347
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	1.3634690046310425
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	1.4506070613861084
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	1.9832367897033691
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	2.013731002807617
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	1.977475881576538
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	1.8753430843353271
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	1.4652037620544434
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	1.741262435913086
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	1.9733964204788208
mfcc_p2	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	2.0960617065429688
mfcc_p2	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc_p2	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.009792281314730644
mfcc_p2	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	0.026902690529823303
mfcc_p2	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	0.06696871668100357
mfcc_p2	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	0.13492614030838013
mfcc_p2	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc_p2	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	0.2581731677055359
mfcc_p2	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	0.39770931005477905
mfcc_p2	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	0.4167282283306122
mfcc_p2	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	0.4204908013343811
mfcc_p2	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc_p2	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	0.15108409523963928
mfcc_p2	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	0.3540615141391754
mfcc_p2	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	0.47309792041778564
mfcc_p2	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	0.5055922865867615
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	20.01169776916504
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	36.3582878112793
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	44.7308464050293
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	49.43714904785156
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	53.345027923583984
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	52.27952575683594
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	51.84873962402344
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	50.794677734375
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	42.51337814331055
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	51.1522331237793
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	54.17707061767578
scat1d_cqt	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	55.53742599487305
scat1d_cqt	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
scat1d_cqt	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	14.357441902160645
scat1d_cqt	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	24.880916595458984
scat1d_cqt	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	33.906925201416016
scat1d_cqt	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	40.926544189453125
scat1d_cqt	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
scat1d_cqt	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	48.55924606323242
scat1d_cqt	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	47.68152618408203
scat1d_cqt	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	47.19624710083008
scat1d_cqt	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	46.695682525634766
scat1d_cqt	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
scat1d_cqt	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	32.8537483215332
scat1d_cqt	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	45.7676887512207
scat1d_cqt	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	50.79119873046875
scat1d_cqt	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	52.74929428100586
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	6.609105110168457
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	12.542753219604492
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	17.179725646972656
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	20.592498779296875
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	25.157846450805664
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	25.618146896362305
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	26.614368438720703
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	26.752918243408203
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	18.601030349731445
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	25.088809967041016
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	28.101890563964844
scat1d_cqt	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	29.105571746826172
scat1d_cqt	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
scat1d_cqt	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	4.293081760406494
scat1d_cqt	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	8.668497085571289
scat1d_cqt	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	13.085597038269043
scat1d_cqt	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	17.270408630371094
scat1d_cqt	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
scat1d_cqt	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	25.378969192504883
scat1d_cqt	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	26.37450408935547
scat1d_cqt	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	26.043432235717773
scat1d_cqt	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	25.84322166442871
scat1d_cqt	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
scat1d_cqt	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	12.646123886108398
scat1d_cqt	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	22.15786361694336
scat1d_cqt	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	27.963043212890625
scat1d_cqt	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	30.197643280029297
scat1d_cqt	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
scat1d_cqt	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	10.115076065063477
scat1d_cqt	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	16.429157257080078
scat1d_cqt	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	21.249183654785156
scat1d_cqt	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	24.936891555786133
scat1d_cqt	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
scat1d_cqt	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	35.46216583251953
scat1d_cqt	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	33.802555084228516
