wavetable_name,loud_range,loud_entropy,loud_spectral_entropy,loud_max,loud_min,loud_total_variation,loud_turning_points,cent_range,cent_entropy,cent_spectral_entropy,cent_max,cent_min,cent_total_variation,cent_turning_points,flat_range,flat_entropy,flat_spectral_entropy,flat_max,flat_min,flat_total_variation,flat_turning_points
filter__super_phased__58_1024.pt,10.0493745803833,4.051633343558952,2.32112,-8.607169151306152,-18.656543731689453,44.87592697143555,26,2.6533689498901367,3.9312776590810046,1.1190449,12.776423454284668,10.123054504394531,3.4929609298706055,12,86.72596740722656,4.3665411450260585,2.6486466,-61.13650894165039,-147.8624725341797,367.13775634765625,34
vintage__sloppy_saw__128_1024.pt,0.25506591796875,4.639682820319328,0.23561713,-12.245805740356445,-12.500871658325195,3.535886764526367,50,1.811248779296875,4.1265171631666036,1.6575817,8.067853927612305,6.25660514831543,20.37362289428711,61,0.5507049560546875,4.316878374438186,0.05043667,-159.00526428222656,-159.55596923828125,11.880584716796875,81
formant__fof__254_1024.pt,1.8625144958496094,4.806432370567404,1.5243335,-8.052206039428711,-9.91472053527832,20.994218826293945,49,0.7619905471801758,4.709446465199306,0.6061126,10.680091857910156,9.91810131072998,17.45144271850586,197,29.57135009765625,4.5803221483487215,1.7796224,-103.89665222167969,-133.46800231933594,780.4259643554688,183
basics__sub_2__255_1024.pt,5.519525527954102,4.81747359482004,2.4960258,-10.38231372833252,-15.901839256286621,5.52531623840332,3,4.06239128112793,3.4877991943628346,2.829484,10.247118949890137,6.184727668762207,17.576107025146484,141,34.80656433105469,3.5522956186756387,1.6161451,-124.35960388183594,-159.16616821289062,88.2659912109375,172
formant__unaligned_form__116_1024.pt,4.816829204559326,4.055933032044125,2.151853,-7.1295037269592285,-11.946332931518555,18.991294860839844,44,1.553659439086914,4.615882395275321,0.98288494,11.10051441192627,9.546854972839355,5.578984260559082,72,43.408172607421875,4.540275033644054,1.3738872,-111.44837951660156,-154.85655212402344,120.6833724975586,70
harmonics__sines_bunch__100_1024.pt,8.847005844116211,3.662345949070886,4.2520175,-2.42372465133667,-11.270730972290039,148.08401489257812,66,5.003728866577148,3.8143782633870886,2.0750895,11.632935523986816,6.629206657409668,77.84423065185547,62,0.583740234375,4.052244939224375,0.038484585,-159.25595092773438,-159.83969116210938,9.454757690429688,62
distortion__brutal_metal__235_1024.pt,1.835519790649414,4.43802325607653,0.88297385,-8.32646656036377,-10.161986351013184,9.055261611938477,68,0.9097995758056641,4.538353657584569,0.7318948,13.195265769958496,12.285466194152832,15.162469863891602,145,33.241859436035156,4.575536418610781,3.5450222,-27.38669204711914,-60.6285514831543,406.26177978515625,126
vintage__jx10_sync__127_1024.pt,4.2694854736328125,4.68789450677043,2.413826,-3.8868296146392822,-8.156314849853516,9.99200439453125,6,3.3549022674560547,1.7242524629119336,1.4152651,12.627965927124023,9.273063659667969,3.682027816772461,50,79.1937255859375,1.8958496031240957,3.5676923,-52.94609069824219,-132.1398162841797,107.58619689941406,72
formant__yahie__142_1024.pt,3.302011489868164,4.555523873920475,1.6919795,-10.62205696105957,-13.924068450927734,39.92353820800781,33,0.3631858825683594,4.438255665955497,0.27842236,11.576387405395508,11.213201522827148,1.0887022018432617,66,9.846168518066406,4.49856709011843,0.7846029,-84.08244323730469,-93.9286117553711,183.8629150390625,85
collection__copper__17_1024.pt,7.7787251472473145,3.690116196822312,1.3794942,-5.383002758026123,-13.161727905273438,21.69510269165039,3,2.9088382720947266,3.410415989716703,0.7248955,13.164632797241211,10.255794525146484,8.968694686889648,5,129.86412048339844,3.6168746054619962,2.3136797,-27.75681495666504,-157.62094116210938,398.33428955078125,5
filter__acid_saw__46_1024.pt,5.466008186340332,4.795088298654919,1.1674864,-13.682608604431152,-19.148616790771484,7.096014022827148,1,0.7469453811645508,4.3958599491770824,0.5128213,6.427844047546387,5.680898666381836,1.724705696105957,15,0.84844970703125,4.532109170276559,0.04478068,-158.82672119140625,-159.6751708984375,2.48565673828125,32
collection__cobalt__16_1024.pt,7.987121105194092,3.3278194530403353,1.4624697,-6.830088138580322,-14.817209243774414,20.032854080200195,5,3.900463104248047,3.70281924055469,0.87237066,12.804948806762695,8.904485702514648,10.072495460510254,5,79.55803680419922,3.000000098019191,1.4814968,-41.09748077392578,-120.655517578125,172.29197692871094,4
complex__bitten_sync__255_1024.pt,4.712254047393799,3.9711546118131884,2.5316117,-6.024318218231201,-10.736572265625,31.285005569458008,121,0.626408576965332,3.9963152893470855,0.41980913,13.055238723754883,12.42883014678955,9.848896026611328,147,41.77724075317383,3.9597531965968673,3.3036008,-32.59318161010742,-74.37042236328125,402.2164306640625,129
noise__helicopter__256_1024.pt,8.879995346069336,4.511077998553428,3.2009788,-14.586448669433594,-23.46644401550293,408.09136962890625,183,0.8438348770141602,4.686542294672956,0.985492,11.69295597076416,10.84912109375,29.862281799316406,155,30.195865631103516,4.377801185731425,2.830091,-60.46352767944336,-90.65939331054688,1078.3048095703125,163
noise__bad_bits__20_1024.pt,6.685072898864746,3.884184055850842,1.5437489,-6.827310562133789,-13.512383460998535,37.490028381347656,10,0.882232666015625,3.74643934469117,0.33392107,13.38995361328125,12.507720947265625,3.2848711013793945,12,28.632658004760742,3.821927722418978,1.6704366,-26.667749404907227,-55.30040740966797,132.3662872314453,12
basics__saw_dual_1__235_1024.pt,0.7938241958618164,4.623939613774307,0.36042163,-12.542638778686523,-13.33646297454834,4.765351295471191,129,2.2284841537475586,4.282015744373199,0.7560787,12.912044525146484,10.683560371398926,9.417465209960938,124,11.877227783203125,4.765873524431177,1.5624987,-35.73229217529297,-47.609519958496094,53.60552215576172,57
noise__swepdustry__16_1024.pt,7.3944091796875,3.8750000001555436,1.3062046,-11.635251998901367,-19.029661178588867,20.487995147705078,8,0.5353097915649414,3.750000000013111,0.18497051,13.809606552124023,13.274296760559082,0.9697961807250977,5,11.231908798217773,3.7500000426983693,1.7820139,-7.46306848526001,-18.694976806640625,39.68834686279297,6
formant__aeiou__256_1024.pt,7.6035051345825195,4.717304525204307,2.7077446,-5.600955009460449,-13.204460144042969,59.7010498046875,44,2.2387466430664062,4.42013023604932,1.5663245,9.698686599731445,7.459939956665039,9.639177322387695,49,38.79828643798828,4.547703967347254,1.3982589,-115.85892486572266,-154.65721130371094,238.41796875,67
retro__harmonics_1__184_1024.pt,3.147242546081543,4.737104451082532,1.3406541,-8.010624885559082,-11.157867431640625,27.520397186279297,59,1.3177366256713867,3.9542333651836414,0.7824072,12.84447956085205,11.526742935180664,3.4518966674804688,101,80.64559936523438,4.591712431122598,3.52051,-63.02522277832031,-143.6708221435547,2274.022216796875,117
distortion__malice__32_1024.pt,6.250962257385254,3.588710319081593,1.982272,-5.960736274719238,-12.211698532104492,17.54256820678711,20,0.7894306182861328,3.4300332589196856,0.31138998,13.33137321472168,12.541942596435547,2.1263904571533203,22,24.378890991210938,3.863608282783699,1.7760283,-22.82925033569336,-47.2081413269043,61.396053314208984,17
harmonics__sines_4__10_1024.pt,1.9504270553588867,2.921929346658018,0.55508804,-9.51528549194336,-11.465712547302246,3.6430559158325195,2,4.626716613769531,3.1219276992626255,1.1259011,10.568187713623047,5.941471099853516,4.626716613769531,0,2.9847869873046875,2.92194118046874,0.09226557,-156.89373779296875,-159.87852478027344,2.9847869873046875,0
filter__modern_sweep_2__256_1024.pt,4.3499016761779785,4.504382573463815,2.0037265,-6.8022589683532715,-11.15216064453125,31.1826229095459,78,0.9470138549804688,4.604859861532425,0.66745853,12.741570472717285,11.794556617736816,3.2846736907958984,66,29.76409912109375,4.410359713790692,2.2808862,-51.163238525390625,-80.92733764648438,118.35603332519531,84
distortion__freak__256_1024.pt,2.2325048446655273,4.4167654646195125,1.1934259,-4.611508846282959,-6.844013690948486,6.829336643218994,30,1.8093156814575195,4.2818867705435135,1.1237133,12.735709190368652,10.926393508911133,5.304694175720215,58,44.01666259765625,4.5023371048678795,2.8490694,-48.236915588378906,-92.25357818603516,131.33522033691406,77
harmonics__sines_2__8_1024.pt,1.6567444801330566,2.750001151302188,0.5775029,-6.092718124389648,-7.749462604522705,2.5284066200256348,1,1.7630672454833984,3.000000000015659,0.48382184,10.810739517211914,9.047672271728516,1.9453506469726562,3,0.57086181640625,2.7500000000197975,0.015383188,-158.66976928710938,-159.24063110351562,1.266387939453125,3
distortion__phased__178_1024.pt,5.050999164581299,4.629457990950733,3.160751,-1.7672878503799438,-6.818286895751953,15.77349853515625,36,5.714737892150879,4.0435587855785675,2.5135925,13.30234146118164,7.587603569030762,10.66022777557373,86,141.4037628173828,4.479136386242573,4.1576467,-17.5841121673584,-158.9878692626953,304.67388916015625,90
collection__squash__32_1024.pt,5.240151405334473,3.7539281272278653,1.3820348,-9.11623477935791,-14.356386184692383,11.742358207702637,9,3.2691783905029297,3.5651194035662233,1.4793272,9.168781280517578,5.899602890014648,3.6940574645996094,9,10.7122802734375,1.9931211366526542,0.37344888,-149.15011596679688,-159.86239624023438,17.813079833984375,13
noise__brown_noise__256_1024.pt,7.230199813842773,4.184620154206586,4.1381416,-6.569907188415527,-13.8001070022583,311.4298095703125,168,3.993978500366211,4.157204271271377,2.8262877,12.627985954284668,8.634007453918457,171.03302001953125,160,52.26811981201172,4.523570426912906,3.6317158,-72.65023040771484,-124.91835021972656,2664.13134765625,154
collection__ruby__242_1024.pt,7.18880558013916,4.443676845959038,1.9649683,-6.0314130783081055,-13.220218658447266,19.800539016723633,27,1.605691909790039,4.648635477851901,0.99502224,13.3539400100708,11.748248100280762,3.285419464111328,35,49.74983215332031,4.593920989701115,3.7885618,-17.991775512695312,-67.74160766601562,97.38619995117188,36
vintage__sys8_comb__92_1024.pt,3.375241279602051,4.581794991804822,1.0942419,-8.278656005859375,-11.653897285461426,15.804422378540039,51,1.409865379333496,4.367562014924412,0.6831917,12.821385383605957,11.411520004272461,7.169739723205566,48,44.172298431396484,4.382887538709749,2.324749,-41.47239303588867,-85.64469146728516,190.5106964111328,54
retro__sweep_random__185_1024.pt,5.465968132019043,4.460415705945474,1.3439817,-9.562220573425293,-15.028188705444336,15.43742561340332,78,0.8809337615966797,3.7417620822582087,0.6012507,12.937277793884277,12.056344032287598,1.6814661026000977,97,54.34297180175781,3.183363138756455,3.773323,-33.099273681640625,-87.44224548339844,114.29841613769531,108
harmonics__strong_seventh__63_1024.pt,0.5566530227661133,4.061903890683482,0.28380197,-9.668116569519043,-10.224769592285156,0.8351116180419922,2,5.283957481384277,4.39293774051756,2.1789258,12.11975383758545,6.835796356201172,5.283957481384277,0,84.4967269897461,1.5785353126310995,2.0192628,-75.35424041748047,-159.85096740722656,84.81038665771484,23
vintage__brds_dual_saw__234_1024.pt,2.859013557434082,4.761678369846699,1.529762,-10.193679809570312,-13.052693367004395,10.000591278076172,137,1.2704286575317383,4.084362352846233,0.83969176,12.98112678527832,11.710698127746582,10.592387199401855,135,21.618148803710938,4.056580841774925,2.6527123,-48.079193115234375,-69.69734191894531,294.2088317871094,104
