wavetable_name,loud_mean,loud_std,loud_range,loud_entropy,loud_spectral_entropy,loud_max,loud_min,loud_total_variation,loud_turning_points,cent_mean,cent_std,cent_range,cent_entropy,cent_spectral_entropy,cent_max,cent_min,cent_total_variation,cent_turning_points,flat_mean,flat_std,flat_range,flat_entropy,flat_spectral_entropy,flat_max,flat_min,flat_total_variation,flat_turning_points,warmth_mean,warmth_std,warmth_range,warmth_entropy,warmth_spectral_entropy,warmth_max,warmth_min,warmth_total_variation,warmth_turning_points,richness_mean,richness_std,richness_range,richness_entropy,richness_spectral_entropy,richness_max,richness_min,richness_total_variation,richness_turning_points
formant__sparkle_form__140_1024.pt,-11.022642135620117,1.605712652206421,7.326442718505859,0.9849293231964111,0.5738940238952637,-8.265440940856934,-15.591883659362793,0.20345361530780792,0.19565217196941376,12.211173057556152,0.17278824746608734,0.6593208312988281,0.9497562050819397,0.707502007484436,12.634354591369629,11.9750337600708,0.01649726927280426,0.3188405930995941,-92.40396118164062,5.173901557922363,23.940773010253906,0.9275183081626892,0.7689973711967468,-73.7801284790039,-97.72090148925781,0.6480833292007446,0.52173912525177,0.5201860666275024,0.03579040616750717,0.14845061302185059,0.9742395877838135,0.5078018307685852,0.5904787182807922,0.44202810525894165,0.005617720074951649,0.21739129722118378,157.20713806152344,13.540504455566406,65.0,0.9839016795158386,0.6510262489318848,186.0,121.0,4.712230205535889,0.5289855003356934
complex__dubstep_organ__64_1024.pt,-9.021306991577148,1.347806692123413,4.98903226852417,0.9623651504516602,0.6484335660934448,-6.658535480499268,-11.647567749023438,0.467673659324646,0.4838709533214569,10.597843170166016,2.7741599082946777,7.732178688049316,0.947153627872467,0.6257876753807068,13.62088394165039,5.888705253601074,0.1331610381603241,0.08064515888690948,-101.21922302246094,59.775447845458984,143.35968017578125,0.8520154356956482,0.646914005279541,-16.48621940612793,-159.8459014892578,3.013554096221924,0.22580644488334656,0.389676034450531,0.07301096618175507,0.351002961397171,0.9538834095001221,0.6793085336685181,0.6269652843475342,0.27596232295036316,0.014416649006307125,0.3870967626571655,154.125,160.7718048095703,468.0,0.8629844784736633,0.5162041187286377,473.0,5.0,15.0,0.08064515888690948
formant__aligned_form__256_1024.pt,-15.582477569580078,1.3182947635650635,4.744712829589844,0.973691463470459,0.6256493330001831,-13.437566757202148,-18.182279586791992,0.08533069491386414,0.35826772451400757,10.04269027709961,0.8476513028144836,2.927915573120117,0.9616643190383911,0.6842544674873352,11.61978816986084,8.691872596740723,0.10716032236814499,0.4724409580230713,-114.35342407226562,21.457279205322266,81.87134552001953,0.9677094221115112,0.6638233661651611,-69.94225311279297,-151.8135986328125,1.4863173961639404,0.4842519760131836,0.49997031688690186,0.009573525749146938,0.06415757536888123,0.9919341802597046,0.5192131996154785,0.5282267928123474,0.4640692174434662,0.0009993307758122683,0.24803149700164795,92.97265625,22.257919311523438,96.0,0.9745950698852539,0.6698349118232727,142.0,46.0,2.5843136310577393,0.24409449100494385
complex__bit_ring__256_1024.pt,-9.88217544555664,1.0005000829696655,4.840160846710205,0.9754503965377808,0.3977805972099304,-7.117441654205322,-11.957602500915527,0.0764860138297081,0.027559055015444756,13.01436996459961,0.0886574313044548,0.3057727813720703,0.9700512886047363,0.49765294790267944,13.147185325622559,12.841412544250488,0.0025960810016840696,0.027559055015444756,-43.11701583862305,4.8197197914123535,17.21527862548828,0.9748091697692871,0.5400680303573608,-36.247928619384766,-53.46320724487305,0.14340858161449432,0.05118110403418541,0.5662803053855896,0.037288911640644073,0.13786792755126953,0.936859667301178,0.5073555707931519,0.6573992371559143,0.5195313096046448,0.0012805090518668294,0.031496062874794006,198.1875,74.59803771972656,249.0,0.9612203240394592,0.5541750192642212,318.0,69.0,2.0862746238708496,0.11811023950576782
noise__vintage_noise__256_1024.pt,-9.12965202331543,1.2404967546463013,7.342008590698242,0.9909067749977112,0.7873128056526184,-6.086150169372559,-13.4281587600708,1.2467033863067627,0.6496062874794006,10.55331802368164,0.1354312002658844,0.8237199783325195,0.9787732362747192,0.807358980178833,11.087217330932617,10.263497352600098,0.1049995869398117,0.712598443031311,-104.28623962402344,5.33319091796875,28.441162109375,0.9849902391433716,0.8209336400032043,-89.37389373779297,-117.81505584716797,5.245960712432861,0.6889764070510864,0.4924377202987671,0.06184885650873184,0.32350069284439087,0.9862799048423767,0.824778139591217,0.6486295461654663,0.32512885332107544,0.06959235668182373,0.6535432934761047,47.26953125,7.0428385734558105,37.0,0.9801552891731262,0.8241780400276184,69.0,32.0,5.929411888122559,0.5984252095222473
vintage__ob6_shapes__71_1024.pt,-9.168133735656738,1.2471626996994019,4.59867525100708,0.9568850994110107,0.45078688859939575,-6.865606784820557,-11.464282035827637,0.1336301863193512,0.10144927352666855,12.88392448425293,0.13936281204223633,0.5925483703613281,0.9850078821182251,0.5943314433097839,13.032979011535645,12.440430641174316,0.018087238073349,0.14492753148078918,-45.91660690307617,10.388333320617676,43.23143005371094,0.9827914237976074,0.551317036151886,-33.5877685546875,-76.81919860839844,0.8138341903686523,0.043478261679410934,0.14802025258541107,0.036309864372015,0.16927841305732727,0.9777787923812866,0.5516972541809082,0.22337935864925385,0.054100945591926575,0.004844614304602146,0.37681159377098083,69.1408462524414,48.227821350097656,172.0,0.9277956485748291,0.5885282158851624,180.0,8.0,4.9285712242126465,0.10144927352666855
noise__pink_noise__256_1024.pt,-6.001605033874512,0.2634336054325104,1.4365134239196777,0.9904168844223022,0.8047151565551758,-5.404429912567139,-6.840943336486816,0.2953776717185974,0.6338582634925842,12.683951377868652,0.037097420543432236,0.22834205627441406,0.9913819432258606,0.7876608371734619,12.787629127502441,12.559287071228027,0.042436935007572174,0.6338582634925842,-37.63969421386719,1.3905717134475708,7.797153472900391,0.9875218868255615,0.8224915862083435,-33.72443389892578,-41.52158737182617,1.6163073778152466,0.6574802994728088,0.49457356333732605,0.021417031064629555,0.11751604080200195,0.9876153469085693,0.8203822374343872,0.5517702102661133,0.43425416946411133,0.02462889440357685,0.6614173054695129,311.77734375,20.136037826538086,135.0,0.9846669435501099,0.8361533284187317,397.0,262.0,22.6235294342041,0.6456692814826965
noise__pouring_rain__256_1024.pt,-10.967710494995117,0.9953930377960205,5.405862808227539,0.9882473349571228,0.8043224811553955,-8.521066665649414,-13.926929473876953,1.1582986116409302,0.7007874250411987,12.989419937133789,0.05654488503932953,0.3699455261230469,0.9924121499061584,0.7772605419158936,13.156978607177734,12.787033081054688,0.05900556594133377,0.6574802994728088,-33.116092681884766,3.147462844848633,16.230213165283203,0.9869405627250671,0.8178082704544067,-25.630142211914062,-41.860355377197266,3.559070110321045,0.6377952694892883,0.49273794889450073,0.027567215263843536,0.17025920748710632,0.9865425229072571,0.8224295973777771,0.5883591175079346,0.41809991002082825,0.0306143369525671,0.6732283234596252,300.2109375,52.31378173828125,260.0,0.9853346943855286,0.8331830501556396,423.0,163.0,57.686275482177734,0.6220472455024719
instrument__afrobeat__4_1024.pt,-10.90540599822998,4.427642345428467,10.395687103271484,0.7397475838661194,0.9007579684257507,-5.8130645751953125,-16.208751678466797,3.465229034423828,0.0,7.867586135864258,1.0012505054473877,2.4014577865600586,0.6968687772750854,0.9444329738616943,9.242511749267578,6.8410539627075195,0.8004859089851379,0.0,-154.60125732421875,3.7197163105010986,8.66192626953125,0.6569063663482666,0.9431297183036804,-149.4275360107422,-158.08946228027344,6.2808990478515625,1.0,0.5553659200668335,0.04199095815420151,0.09149646759033203,0.7497164011001587,0.7835917472839355,0.5942084193229675,0.5027119517326355,0.043229442089796066,0.5,16.0,5.715476036071777,13.0,0.6180801391601562,0.9587659239768982,24.0,11.0,4.333333492279053,0.0
filter__sweep_3__31_1024.pt,-13.086287498474121,2.178758382797241,7.511794090270996,0.889508843421936,0.7358216643333435,-8.126762390136719,-15.638556480407715,0.809497594833374,0.2068965584039688,9.713406562805176,1.4923397302627563,4.444318771362305,0.8599953055381775,0.7655614018440247,12.605517387390137,8.161198616027832,0.18697042763233185,0.27586206793785095,-118.51529693603516,30.66729164123535,101.03738403320312,0.8845563530921936,0.7885430455207825,-50.648193359375,-151.68557739257812,3.424694776535034,0.13793103396892548,0.4415600299835205,0.05132867768406868,0.2889803647994995,0.9784626364707947,0.6734408140182495,0.579848051071167,0.2908676862716675,0.031853679567575455,0.4137931168079376,50.35483932495117,47.728084564208984,163.0,0.8535087704658508,0.7162975668907166,167.0,4.0,7.5333333015441895,0.06896551698446274
complex__noise_manipulator__70_1024.pt,-9.769197463989258,0.7969563007354736,2.679915428161621,0.9636023044586182,0.5362803936004639,-8.674922943115234,-11.354838371276855,0.15513981878757477,0.3529411852359772,12.132311820983887,0.6006914377212524,2.7043609619140625,0.9857751131057739,0.5875810980796814,12.725120544433594,10.020759582519531,0.05276208743453026,0.30882352590560913,-60.42354202270508,22.829191207885742,101.05113220214844,0.985143780708313,0.5874204635620117,-36.473724365234375,-137.5248565673828,1.700735092163086,0.1617647111415863,0.5478020310401917,0.05484330281615257,0.2450653314590454,0.8733272552490234,0.8369578719139099,0.7503758668899536,0.5053105354309082,0.005740910302847624,0.20588235557079315,173.0,58.12804412841797,230.0,0.975713312625885,0.5587943196296692,251.0,21.0,6.333333492279053,0.22058823704719543
retro__robotic__12_1024.pt,-8.27199935913086,0.648038923740387,2.5237441062927246,0.9088178277015686,0.8227161765098572,-6.673794269561768,-9.197538375854492,0.6562025547027588,0.5,12.439286231994629,0.22541260719299316,0.7082500457763672,0.9430354833602905,0.7322973012924194,12.662493705749512,11.954243659973145,0.2751730978488922,0.8999999761581421,-80.63248443603516,15.614574432373047,53.89279556274414,0.9397593140602112,0.7588786482810974,-58.92904281616211,-112.82183837890625,20.50213050842285,0.8999999761581421,0.6536040306091309,0.1889076828956604,0.5411574244499207,0.8365556001663208,0.683082640171051,0.980856716632843,0.43969929218292236,0.22019396722316742,0.5,22.91666603088379,26.908796310424805,103.0,0.8034064769744873,0.8889695405960083,104.0,1.0,26.363636016845703,0.8999999761581421
retro__resonant_1__65_1024.pt,-10.53762149810791,0.9197221994400024,3.608334541320801,0.9687485694885254,0.588205873966217,-8.915102005004883,-12.523436546325684,0.4076964259147644,0.2063492089509964,12.26462173461914,0.19614645838737488,0.7967052459716797,0.9778327941894531,0.6343546509742737,12.527691841125488,11.730986595153809,0.04358726739883423,0.4761904776096344,-88.29476165771484,7.969289779663086,36.32122039794922,0.9855788946151733,0.6311713457107544,-78.06900787353516,-114.39022827148438,1.8836506605148315,0.5396825671195984,0.6597037315368652,0.10098420083522797,0.4540022909641266,0.9778062701225281,0.55689537525177,0.8674463629722595,0.41344407200813293,0.03597322106361389,0.1111111119389534,15.184615135192871,6.358784198760986,26.0,0.9705287218093872,0.6935870051383972,28.0,2.0,1.703125,0.4444444477558136
noise__hp_noise__256_1024.pt,-5.808727741241455,0.31404373049736023,1.769284725189209,0.9904613494873047,0.7831236124038696,-5.0666117668151855,-6.8358964920043945,0.3442651033401489,0.6811023354530334,13.40774917602539,0.02765381522476673,0.16574954986572266,0.9919928312301636,0.7821279168128967,13.475138664245605,13.309389114379883,0.029739543795585632,0.6614173054695129,-13.146333694458008,1.0431828498840332,6.043913841247559,0.9864799380302429,0.8282678127288818,-9.940095901489258,-15.984009742736816,1.0978856086730957,0.6377952694892883,0.5006550550460815,0.01468922384083271,0.08885279297828674,0.992221474647522,0.7690308094024658,0.5375147461891174,0.4486619532108307,0.017714055255055428,0.6889764070510864,504.859375,4.1259284019470215,22.0,0.9916552901268005,0.7744466066360474,512.0,490.0,4.454902172088623,0.586614191532135
formant__crispy_form__16_1024.pt,-8.94528865814209,1.153314471244812,4.23555850982666,0.9406730532646179,0.7691164612770081,-6.786797523498535,-11.022356033325195,1.0928715467453003,0.5,11.445457458496094,0.13410381972789764,0.5063047409057617,0.9422773718833923,0.7236191034317017,11.696385383605957,11.190080642700195,0.10514507442712784,0.5,-100.46551513671875,7.707656383514404,24.561019897460938,0.9209197759628296,0.7233840823173523,-88.21754455566406,-112.778564453125,3.684195041656494,0.5714285969734192,0.6374648809432983,0.2144545018672943,0.6192001700401306,0.9227567315101624,0.6379380226135254,0.9034378528594971,0.28423768281936646,0.09832889586687088,0.4285714328289032,15.625,6.701989650726318,26.0,0.8986409306526184,0.8134755492210388,33.0,7.0,5.133333206176758,0.5714285969734192
noise__broken_filter__249_1024.pt,-25.5479736328125,5.2460455894470215,21.0771541595459,0.9403398633003235,0.894640326499939,-10.676223754882812,-31.75337791442871,4.228744983673096,0.5627530217170715,13.140848159790039,0.22102044522762299,1.3657007217407227,0.9926372170448303,0.7476378679275513,13.654840469360352,12.289139747619629,0.163727805018425,0.6356275081634521,-18.312862396240234,6.72756814956665,39.03607940673828,0.9940224289894104,0.7259642481803894,-8.770540237426758,-47.806617736816406,5.110329627990723,0.623481810092926,0.48362889885902405,0.014299346134066582,0.0894683301448822,0.9870139360427856,0.8017593622207642,0.5332425236701965,0.44377419352531433,0.01524270698428154,0.6113360524177551,441.2650451660156,46.73149490356445,274.0,0.9939250349998474,0.7215922474861145,506.0,232.0,34.584678649902344,0.591093122959137
formant__harsh_vowel__256_1024.pt,-6.653872966766357,1.468073844909668,5.0360822677612305,0.9555479288101196,0.5280171036720276,-3.9261245727539062,-8.962206840515137,0.07960886508226395,0.027559055015444756,12.948627471923828,0.09319356828927994,0.3747682571411133,0.962475597858429,0.6092840433120728,13.17408561706543,12.799317359924316,0.004113631322979927,0.06299212574958801,-43.6557502746582,1.8113049268722534,6.568729400634766,0.969964861869812,0.3856320381164551,-40.60445785522461,-47.173187255859375,0.0990823358297348,0.06692913174629211,0.5154741406440735,0.034363653510808945,0.10321110486984253,0.9431370496749878,0.380880206823349,0.5736989378929138,0.4704878330230713,0.0008637566352263093,0.03937007859349251,174.61328125,44.96354675292969,172.0,0.9586578011512756,0.5543981194496155,274.0,102.0,2.552941083908081,0.09055118262767792
basics__saw_harmonics__252_1024.pt,-13.056872367858887,2.139302968978882,7.639436721801758,0.9738672971725464,0.5100774765014648,-9.790510177612305,-17.429946899414062,0.17819225788116455,0.18400000035762787,12.5023775100708,0.07985218614339828,0.4754447937011719,0.9939731955528259,0.5339231491088867,12.65102481842041,12.175580024719238,0.009931446984410286,0.1679999977350235,-60.07101821899414,3.5754668712615967,17.259220123291016,0.9893442988395691,0.6172151565551758,-53.55068588256836,-70.80990600585938,0.48643791675567627,0.25200000405311584,0.5139427781105042,0.055565960705280304,0.2511534094810486,0.9723082780838013,0.6293824911117554,0.6621167659759521,0.41096335649490356,0.00835445523262024,0.10000000149011612,131.77777099609375,16.309940338134766,78.0,0.9817110896110535,0.5828432440757751,170.0,92.0,3.486055850982666,0.2720000147819519
retro__harmonics_3__185_1024.pt,-11.455305099487305,0.8794111013412476,3.9088001251220703,0.9674394726753235,0.5799188613891602,-9.152289390563965,-13.061089515686035,0.09960953146219254,0.40437158942222595,12.57131290435791,0.2227708101272583,0.7620229721069336,0.9729995131492615,0.6310901045799255,12.886112213134766,12.124089241027832,0.01515628956258297,0.6338797807693481,-75.70589447021484,20.710559844970703,60.32908630371094,0.9565263986587524,0.6304680109024048,-48.69731140136719,-109.02639770507812,0.9577057957649231,0.6393442749977112,0.5476580858230591,0.1426749974489212,0.5149887800216675,0.9234122037887573,0.6832823157310486,0.9082755446434021,0.3932867646217346,0.004925749264657497,0.45355191826820374,42.654052734375,42.53527069091797,126.0,0.8918659090995789,0.6892540454864502,128.0,2.0,1.69021737575531,0.26229506731033325
noise__junk_1__129_1024.pt,-9.480554580688477,2.1015737056732178,12.424976348876953,0.9920626282691956,0.6726400852203369,-5.509344577789307,-17.9343204498291,1.7094649076461792,0.6692913174629211,12.647168159484863,0.29231613874435425,1.3577375411987305,0.9823836088180542,0.7182511687278748,13.27048110961914,11.91274356842041,0.1691083461046219,0.5511810779571533,-54.584938049316406,16.911222457885742,65.27217864990234,0.9665599465370178,0.774472177028656,-19.577722549438477,-84.84989929199219,9.715106010437012,0.5354330539703369,0.4592440128326416,0.05572919175028801,0.29120203852653503,0.9893352389335632,0.7051858901977539,0.5637699961662292,0.2725679576396942,0.04372343048453331,0.6220472455024719,121.74418640136719,123.24703979492188,421.0,0.8632081747055054,0.8596700429916382,444.0,23.0,61.8046875,0.5590550899505615
basics__galactica__4_1024.pt,-12.487895965576172,2.055913209915161,4.828780174255371,0.7818467020988464,0.8824954032897949,-10.571038246154785,-15.399818420410156,1.777260184288025,1.0,10.363763809204102,0.6370333433151245,1.3406553268432617,0.7611704468727112,0.8276020288467407,10.872113227844238,9.531457901000977,0.45335450768470764,0.5,-92.63088989257812,13.790677070617676,30.727378845214844,0.7591075301170349,0.8631938099861145,-79.74717712402344,-110.47455596923828,10.242459297180176,0.0,0.49561095237731934,0.007845165207982063,0.017353683710098267,0.7666466236114502,0.80867999792099,0.5025139451026917,0.4851602613925934,0.008767078630626202,0.5,74.0,26.695817947387695,58.0,0.7453087568283081,0.8521702289581299,99.0,41.0,19.33333396911621,0.0
instrument__nylon_bass__64_1024.pt,-22.223888397216797,4.728614807128906,18.781579971313477,0.9396186470985413,0.7348955273628235,-10.301494598388672,-29.08307456970215,0.41758444905281067,0.17741934955120087,7.550515174865723,0.5165271162986755,2.698361396789551,0.8692432045936584,0.8717344403266907,9.828614234924316,7.130252838134766,0.0867934450507164,0.4193548262119293,-139.89254760742188,4.026939392089844,32.29071807861328,0.961540162563324,0.8674795031547546,-113.38420867919922,-145.6749267578125,1.5879418849945068,0.6612903475761414,0.4282747507095337,0.10540034621953964,0.43086376786231995,0.9441275596618652,0.6740552186965942,0.7004522085189819,0.269588440656662,0.013537795282900333,0.11290322244167328,11.796875,2.0172250270843506,12.0,0.9402494430541992,0.8371564745903015,21.0,9.0,0.3174603283405304,0.032258063554763794
vintage__jup_sawpulse__150_1024.pt,-8.2330904006958,0.9407172203063965,3.730813980102539,0.9851144552230835,0.5138445496559143,-7.27756404876709,-11.008378028869629,0.06615424901247025,0.07432432472705841,11.731232643127441,0.9050250053405762,3.238234519958496,0.9786666035652161,0.6051716208457947,12.69743824005127,9.459203720092773,0.024412615224719048,0.1689189225435257,-74.18917846679688,23.52176856994629,76.6504135131836,0.9675597548484802,0.6266366839408875,-44.62522888183594,-121.27564239501953,0.6207324266433716,0.3175675570964813,0.22816304862499237,0.02436935529112816,0.11536721885204315,0.9568595886230469,0.6601648330688477,0.3072807192802429,0.19191350042819977,0.0035474165342748165,0.46621620655059814,95.86000061035156,42.27745056152344,164.0,0.9653853178024292,0.6707813143730164,184.0,20.0,3.261744976043701,0.3986486494541168
vintage__sloppy_square__256_1024.pt,-8.565902709960938,0.10145054012537003,0.3698883056640625,0.9822716116905212,0.5945315361022949,-8.458396911621094,-8.828285217285156,0.012566260062158108,0.21653543412685394,8.199230194091797,0.16778229176998138,0.9309415817260742,0.9901942610740662,0.612168550491333,8.565305709838867,7.634364128112793,0.04208270087838173,0.3818897604942322,-159.45803833007812,0.07959028333425522,0.4486846923828125,0.9882909059524536,0.783774197101593,-159.24119567871094,-159.68988037109375,0.06493907421827316,0.6496062874794006,0.977515697479248,0.005449321586638689,0.03145718574523926,0.9942810535430908,0.6421943306922913,0.9852230548858643,0.953765869140625,0.0021517188288271427,0.25196850299835205,6.8046875,0.7091402411460876,4.0,0.9814370274543762,0.7306947708129883,9.0,5.0,0.1411764770746231,0.027559055015444756
basics__beating_2__111_1024.pt,-11.379935264587402,0.5075690150260925,3.3736257553100586,0.9949178099632263,0.5047579407691956,-10.60783863067627,-13.981464385986328,0.09632552415132523,0.7155963182449341,12.616012573242188,0.06495774537324905,0.5268735885620117,0.9969450831413269,0.5310778617858887,12.670696258544922,12.14382266998291,0.030244680121541023,0.9449541568756104,-73.90055084228516,3.3861920833587646,13.377883911132812,0.9763705134391785,0.589676022529602,-68.5826416015625,-81.96052551269531,0.9268158674240112,0.7706422209739685,0.5303336381912231,0.022855641320347786,0.1995914876461029,0.9967288374900818,0.48031407594680786,0.5725891590118408,0.3729976713657379,0.005670710001140833,0.3761467933654785,277.93695068359375,19.327455520629883,81.0,0.9802795648574829,0.6108556389808655,307.0,226.0,4.718181610107422,0.5688073635101318
instrument__oboe__41_1024.pt,-9.830723762512207,4.54587459564209,19.833738327026367,0.9862979650497437,0.5711471438407898,-7.731401443481445,-27.565139770507812,0.5720478296279907,0.1794871836900711,7.190685749053955,0.11154359579086304,0.4842958450317383,0.9799664616584778,0.5717470645904541,7.333504676818848,6.849208831787109,0.026904989033937454,0.38461539149284363,-159.24417114257812,0.9676695466041565,3.9315948486328125,0.6837116479873657,0.8866108059883118,-155.75985717773438,-159.6914520263672,0.12258605659008026,0.5641025900840759,0.43262979388237,0.04616733640432358,0.18298792839050293,0.9827186465263367,0.5913304686546326,0.46412453055381775,0.2811366021633148,0.004823171533644199,0.28205129504203796,14.536585807800293,1.484883189201355,7.0,0.9835692644119263,0.5613311529159546,16.0,9.0,0.42500001192092896,0.10256410390138626
filter__frequency_fm__148_1024.pt,-8.180477142333984,0.34411388635635376,1.5688557624816895,0.971683919429779,0.6933837532997131,-7.306290149688721,-8.87514591217041,0.24527083337306976,0.8904109597206116,11.810046195983887,1.0330897569656372,3.4198379516601562,0.9722957611083984,0.6215764284133911,13.06261920928955,9.642781257629395,0.05710848420858383,0.7945205569267273,-78.80756378173828,25.850839614868164,80.24295806884766,0.9639580845832825,0.6336804628372192,-45.59242248535156,-125.83538055419922,2.376595973968506,0.8630136847496033,0.4951282739639282,0.020085828378796577,0.11290425062179565,0.9828367829322815,0.5698155164718628,0.553547739982605,0.4406434893608093,0.004664922133088112,0.31506848335266113,110.12837982177734,53.23178482055664,181.0,0.9442390203475952,0.7008610367774963,218.0,37.0,3.9387755393981934,0.6301369667053223
instrument__bell__94_1024.pt,-16.13579559326172,3.4543356895446777,12.073484420776367,0.9612691402435303,0.6230401396751404,-10.819095611572266,-22.892580032348633,0.24711985886096954,0.32608696818351746,10.88564682006836,0.19642457365989685,0.638249397277832,0.9543424844741821,0.6573464870452881,11.183358192443848,10.545108795166016,0.01322174072265625,0.52173912525177,-137.22547912597656,3.9527320861816406,14.771087646484375,0.9559903740882874,0.6689661741256714,-128.5477294921875,-143.31881713867188,0.8251567482948303,0.6630434989929199,0.31629157066345215,0.03848261013627052,0.13270904123783112,0.9606332182884216,0.6250913143157959,0.3815864324569702,0.2488773912191391,0.013050016947090626,0.5978260636329651,44.914894104003906,12.16080379486084,52.0,0.9471437931060791,0.7736658453941345,80.0,28.0,7.5806450843811035,0.695652186870575
vintage__jup_double_pulse__61_1024.pt,-9.779006958007812,1.113095760345459,4.189237594604492,0.9680014848709106,0.6318718791007996,-7.885676383972168,-12.07491397857666,0.2386038899421692,0.2542372941970825,12.268674850463867,0.15850332379341125,1.1730690002441406,0.9497197866439819,0.8660205006599426,13.228947639465332,12.055878639221191,0.05378936231136322,0.4576271176338196,-62.55622100830078,4.793776988983154,34.321075439453125,0.9621003270149231,0.828294038772583,-35.80735778808594,-70.12843322753906,1.7673041820526123,0.4576271176338196,0.16910237073898315,0.04005863890051842,0.2468690425157547,0.9277175664901733,0.841371476650238,0.36784449219703674,0.12097544968128204,0.014609141275286674,0.4576271176338196,91.6229476928711,23.47847557067871,126.0,0.9426662921905518,0.8078835010528564,184.0,58.0,7.266666889190674,0.4576271176338196
retro__resonant_2__65_1024.pt,-10.726964950561523,1.011106014251709,4.164864540100098,0.9632567763328552,0.6181783676147461,-8.46690559387207,-12.631770133972168,0.47966304421424866,0.2063492089509964,12.362550735473633,0.12880542874336243,0.5259122848510742,0.9657698273658752,0.6407432556152344,12.634471893310547,12.108559608459473,0.06330811977386475,0.30158731341362,-80.62784576416016,5.804493427276611,30.264846801757812,0.986107349395752,0.671635627746582,-69.33943176269531,-99.60427856445312,2.8145084381103516,0.4126984179019928,0.6060203909873962,0.08308541774749756,0.36669525504112244,0.9632568955421448,0.6645570993423462,0.8168467283248901,0.4501514732837677,0.028571676462888718,0.1111111119389534,26.430768966674805,10.224005699157715,40.0,0.9703356623649597,0.6497541069984436,45.0,5.0,2.796875,0.3492063581943512
retro__sweep_saw_2__185_1024.pt,-14.181936264038086,1.3335933685302734,6.877098083496094,0.9913473725318909,0.5520601272583008,-12.587274551391602,-19.464372634887695,0.07234569638967514,0.23497267067432404,11.039648056030273,0.31153687834739685,1.385711669921875,0.9737971425056458,0.7169663906097412,11.788838386535645,10.40312671661377,0.1150420680642128,0.5792349576950073,-141.63587951660156,16.266063690185547,68.16539001464844,0.9145298600196838,0.8423367738723755,-89.95663452148438,-158.1220245361328,13.935652732849121,0.6775956153869629,0.5500166416168213,0.04960870370268822,0.17035341262817383,0.9141765236854553,0.6258181929588318,0.6723475456237793,0.5019941329956055,0.004835590720176697,0.5409836173057556,11.821621894836426,9.26515007019043,34.0,0.8982203006744385,0.7510838508605957,37.0,3.0,0.41847825050354004,0.10928961634635925
